_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1340,2025-01-14 09:52:07.023000,51,0,0,PR12 - Klecina - pętla MPK
1341,2025-01-14 09:56:54.953000,-48,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1342,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1343,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1344,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
1345,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1346,2025-01-14 09:38:50.627000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1347,2025-01-14 12:17:57.853000,37,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1348,2025-01-14 12:34:28.053000,-47,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1349,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
1350,2025-01-14 12:32:00.987000,108,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1351,2025-01-14 12:22:45.137000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1352,2025-01-14 12:34:15.173000,38,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1353,2025-01-14 12:20:50.847000,-12,0,0,PR11 - ul. Ślężna-Kamienna
1354,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1355,2025-01-14 12:30:34.290000,20,0,1,PR06 - ul. Kosmonautów-Boguszowska
1356,2025-01-14 12:32:40.887000,124,0,1,PR08 - ul. Opolska-Głubczycka
1357,2025-01-14 12:29:13.950000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1358,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1359,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1360,2025-01-14 07:47:33.883000,60,0,0,PR12 - Klecina - pętla MPK
1361,2025-01-14 07:50:34.937000,-45,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1362,2025-01-14 07:41:59.177000,28,0,0,PR03B - Grabiszyn północ
1363,2025-01-14 07:54:43.543000,94,5,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1364,2025-01-14 07:51:51.623000,41,2,0,PR03A - Grabiszyn południe
1365,2025-01-14 07:54:39.007000,42,1,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1366,2025-01-14 07:54:20.523000,53,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1367,2025-01-14 07:16:44.740000,-1,0,0,PR11 - ul. Ślężna-Kamienna
1368,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
1369,2025-01-14 07:54:52.093000,33,1,0,PR06 - ul. Kosmonautów-Boguszowska
1370,2025-01-14 07:49:28.730000,146,0,0,PR08 - ul. Opolska-Głubczycka
1371,2025-01-14 07:36:48.823000,36,0,0,PR05 - ul. Bardzka-Świeradowska
1372,2025-01-14 07:28:56.410000,-293,0,0,PR15 - ul. Kamiennogórska
1373,2025-01-14 07:45:04.107000,22,0,0,PR17 -  ul. Osobowicka
1374,2025-01-14 09:37:53.273000,50,1,0,PR12 - Klecina - pętla MPK
1375,2025-01-14 09:38:53.383000,-47,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1376,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1377,2025-01-14 09:39:13.130000,106,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1378,2025-01-14 09:36:07.010000,27,1,0,PR03A - Grabiszyn południe
1379,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1380,2025-01-14 09:38:50.627000,40,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1381,2025-01-14 09:39:48.527000,-8,1,0,PR11 - ul. Ślężna-Kamienna
1382,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
1383,2025-01-14 09:21:26.813000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
1384,2025-01-14 09:36:04.197000,136,1,0,PR08 - ul. Opolska-Głubczycka
1385,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1386,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1387,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
1388,2025-01-14 11:36:05.950000,-49,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1389,2025-01-14 11:20:07.913000,26,0,0,PR03B - Grabiszyn północ
1390,2025-01-14 11:35:58.857000,109,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1391,2025-01-14 11:36:21.230000,19,1,0,PR03A - Grabiszyn południe
1392,2025-01-14 10:50:55.173000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1393,2025-01-14 11:32:34.817000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1394,2025-01-14 11:33:53.563000,-12,0,0,PR11 - ul. Ślężna-Kamienna
1395,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1396,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
1397,2025-01-14 11:32:32.067000,125,0,0,PR08 - ul. Opolska-Głubczycka
1398,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1399,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1400,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1401,2025-01-14 14:29:12.507000,15,0,1,PR03A - Grabiszyn południe
1402,2025-01-14 14:14:46.697000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1403,2025-01-14 14:19:21.963000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1404,2025-01-14 14:23:28.617000,1,0,0,PR11 - ul. Ślężna-Kamienna
1405,2025-01-14 14:24:11.810000,1694498844,0,0,PR10 - ul. Grabiszyńska (Oporów)
1406,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
1407,2025-01-14 14:24:47.817000,25,0,0,PR06 - ul. Kosmonautów-Boguszowska
1408,2025-01-14 14:26:26.897000,131,1,0,PR08 - ul. Opolska-Głubczycka
1409,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1410,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1411,2025-01-14 14:14:28.290000,22,0,0,PR17 -  ul. Osobowicka
1412,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1413,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1414,2025-01-14 07:14:12.117000,-15,5,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1415,2025-01-14 07:14:56.003000,32,0,0,PR03B - Grabiszyn północ
1416,2025-01-14 07:14:53.817000,85,15,5,PR01B - Psie Pole - Stacja PKP parking nr 3
1417,2025-01-14 07:10:36.353000,50,1,0,PR03A - Grabiszyn południe
1418,2025-01-14 07:13:08.607000,43,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1419,2025-01-14 07:14:38.530000,58,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1420,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1421,2025-01-14 07:14:29.530000,5,1,0,PR09 - ul. Opolska-Karwińska
1422,2025-01-14 09:00:48.800000,54,1,1,PR12 - Klecina - pętla MPK
1423,2025-01-14 09:03:36.153000,-47,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1424,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1425,2025-01-14 09:01:56.363000,106,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1426,2025-01-14 09:00:23.697000,29,1,0,PR03A - Grabiszyn południe
1427,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1428,2025-01-14 08:58:10.797000,41,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1429,2025-01-14 09:04:25.853000,-3,1,0,PR11 - ul. Ślężna-Kamienna
1430,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
1431,2025-01-14 08:51:56.130000,24,0,0,PR06 - ul. Kosmonautów-Boguszowska
1432,2025-01-14 08:52:14.853000,136,0,0,PR08 - ul. Opolska-Głubczycka
1433,2025-01-14 08:13:21.213000,35,0,0,PR05 - ul. Bardzka-Świeradowska
1434,2025-01-14 08:27:15.757000,-293,0,0,PR15 - ul. Kamiennogórska
1435,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
1436,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1437,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1438,2025-01-14 04:13:53.567000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1439,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1440,2025-01-14 04:29:23.713000,17,1,0,PR11 - ul. Ślężna-Kamienna
1441,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1442,2025-01-14 06:03:53.307000,35,5,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1443,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1444,2025-01-14 06:03:48.183000,101,3,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1445,2025-01-14 06:04:45.967000,55,1,0,PR03A - Grabiszyn południe
1446,2025-01-14 05:51:06.033000,44,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1447,2025-01-14 06:04:23.777000,77,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1448,2025-01-14 05:52:54.303000,1,0,0,PR11 - ul. Ślężna-Kamienna
1449,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1450,2025-01-14 06:04:33.380000,73,4,0,PR06 - ul. Kosmonautów-Boguszowska
1451,2025-01-14 07:19:58.323000,-17,3,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1452,2025-01-14 07:15:25.887000,31,1,0,PR03B - Grabiszyn północ
1453,2025-01-14 07:19:22.917000,97,7,18,PR01B - Psie Pole - Stacja PKP parking nr 3
1454,2025-01-14 07:19:19.027000,49,1,0,PR03A - Grabiszyn południe
1455,2025-01-14 07:13:08.607000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1456,2025-01-14 07:15:05.330000,59,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1457,2025-01-14 07:16:44.740000,-1,1,0,PR11 - ul. Ślężna-Kamienna
1458,2025-01-14 07:14:29.530000,5,0,0,PR09 - ul. Opolska-Karwińska
1459,2025-01-14 07:19:48.020000,41,5,0,PR06 - ul. Kosmonautów-Boguszowska
1460,2025-01-14 07:18:47.097000,145,1,0,PR08 - ul. Opolska-Głubczycka
1461,2025-01-14 06:41:55.313000,38,0,0,PR05 - ul. Bardzka-Świeradowska
1462,2025-01-14 07:19:28.197000,-294,1,0,PR15 - ul. Kamiennogórska
1463,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1464,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1465,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1466,2025-01-14 04:46:46.730000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1467,2025-01-14 05:07:02.280000,44,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1468,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1469,2025-01-14 05:04:38.720000,13,0,0,PR11 - ul. Ślężna-Kamienna
1470,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1471,2025-01-14 05:04:17.720000,84,0,0,PR06 - ul. Kosmonautów-Boguszowska
1472,2025-01-14 04:50:25.170000,159,0,0,PR08 - ul. Opolska-Głubczycka
1473,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1474,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1475,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1476,2025-01-14 05:47:27.710000,78,2,0,PR06 - ul. Kosmonautów-Boguszowska
1477,2025-01-14 05:47:36.223000,162,0,6,PR08 - ul. Opolska-Głubczycka
1478,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1479,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1480,2025-01-14 06:09:26.297000,33,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1481,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1482,2025-01-14 06:09:36.743000,100,2,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1483,2025-01-14 06:04:45.967000,55,0,0,PR03A - Grabiszyn południe
1484,2025-01-14 05:51:06.033000,44,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1485,2025-01-14 06:04:23.777000,77,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1486,2025-01-14 05:52:54.303000,1,0,0,PR11 - ul. Ślężna-Kamienna
1487,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1488,2025-01-14 06:07:40.100000,72,1,0,PR06 - ul. Kosmonautów-Boguszowska
1489,2025-01-14 06:08:01.937000,158,1,0,PR08 - ul. Opolska-Głubczycka
1490,2025-01-14 06:07:30.180000,-290,0,1,PR15 - ul. Kamiennogórska
1491,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1492,2025-01-14 06:24:12.767000,53,1,0,PR03A - Grabiszyn południe
1493,2025-01-14 06:58:11.397000,67,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1494,2025-01-14 06:41:55.313000,38,0,0,PR05 - ul. Bardzka-Świeradowska
1495,2025-01-14 07:57:35.567000,61,0,1,PR12 - Klecina - pętla MPK
1496,2025-01-14 10:01:52.507000,50,1,0,PR12 - Klecina - pętla MPK
1497,2025-01-14 09:56:54.953000,-48,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1498,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1499,2025-01-14 10:03:43.023000,110,2,4,PR01B - Psie Pole - Stacja PKP parking nr 3
1500,2025-01-14 09:50:31.540000,24,0,0,PR03A - Grabiszyn południe
1501,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1502,2025-01-14 09:38:50.627000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1503,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1504,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
1505,2025-01-14 10:01:48.733000,21,1,0,PR06 - ul. Kosmonautów-Boguszowska
1506,2025-01-14 10:03:49.590000,133,0,1,PR08 - ul. Opolska-Głubczycka
1507,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1508,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1509,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1510,2025-01-14 08:22:10.417000,59,1,0,PR12 - Klecina - pętla MPK
1511,2025-01-14 08:22:54.060000,-47,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1512,2025-01-14 07:57:32.877000,27,0,0,PR03B - Grabiszyn północ
1513,2025-01-14 08:22:54.480000,103,1,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1514,2025-01-14 08:21:23.873000,36,1,0,PR03A - Grabiszyn południe
1515,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1516,2025-01-14 08:19:30.277000,44,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1517,2025-01-14 07:16:44.740000,-1,0,0,PR11 - ul. Ślężna-Kamienna
1518,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
1519,2025-01-14 08:12:33.707000,29,0,0,PR06 - ul. Kosmonautów-Boguszowska
1520,2025-01-14 08:24:50.703000,141,2,1,PR08 - ul. Opolska-Głubczycka
1521,2025-01-14 08:13:21.213000,35,0,0,PR05 - ul. Bardzka-Świeradowska
1522,2025-01-14 08:15:00.933000,-293,0,0,PR15 - ul. Kamiennogórska
1523,2025-01-14 07:45:04.107000,22,0,0,PR17 -  ul. Osobowicka
1524,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
1525,2025-01-14 09:59:12.927000,107,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1526,2025-01-14 09:50:31.540000,24,0,0,PR03A - Grabiszyn południe
1527,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1528,2025-01-14 09:38:50.627000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1529,2025-01-14 10:01:52.507000,50,0,0,PR12 - Klecina - pętla MPK
1530,2025-01-14 10:18:21.957000,-49,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1531,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1532,2025-01-14 10:03:43.023000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1533,2025-01-14 10:17:16.647000,23,1,0,PR03A - Grabiszyn południe
1534,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1535,2025-01-14 10:11:39.947000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1536,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1537,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
1538,2025-01-14 10:01:48.733000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
1539,2025-01-14 10:16:17.090000,130,1,0,PR08 - ul. Opolska-Głubczycka
1540,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1541,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1542,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1543,2025-01-14 10:01:52.507000,50,0,0,PR12 - Klecina - pętla MPK
1544,2025-01-14 10:18:21.957000,-49,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1545,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1546,2025-01-14 10:03:43.023000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1547,2025-01-14 10:17:16.647000,23,0,0,PR03A - Grabiszyn południe
1548,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1549,2025-01-14 10:21:10.187000,38,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1550,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1551,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
1552,2025-01-14 10:01:48.733000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
1553,2025-01-14 10:23:56.040000,129,1,0,PR08 - ul. Opolska-Głubczycka
1554,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1555,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1556,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1557,2025-01-14 10:29:16.820000,49,0,0,PR12 - Klecina - pętla MPK
1558,2025-01-14 10:42:46.617000,-49,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1559,2025-01-14 10:25:41.350000,25,0,0,PR03B - Grabiszyn północ
1560,2025-01-14 10:03:43.023000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1561,2025-01-14 10:42:17.883000,21,0,1,PR03A - Grabiszyn południe
1562,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1563,2025-01-14 10:39:28.490000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1564,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1565,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1566,2025-01-14 10:28:41.537000,22,0,0,PR06 - ul. Kosmonautów-Boguszowska
1567,2025-01-14 10:41:56.970000,129,0,1,PR08 - ul. Opolska-Głubczycka
1568,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1569,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1570,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1571,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1572,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1573,2025-01-14 04:13:53.567000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1574,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1575,2025-01-14 04:11:50.643000,18,0,0,PR11 - ul. Ślężna-Kamienna
1576,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1577,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1578,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1579,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1580,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1581,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1582,2025-01-14 04:46:46.730000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1583,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1584,2025-01-14 04:54:22.130000,79,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1585,2025-01-14 04:53:25.467000,16,1,0,PR11 - ul. Ślężna-Kamienna
1586,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1587,2025-01-14 04:50:25.170000,159,1,0,PR08 - ul. Opolska-Głubczycka
1588,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1589,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1590,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1591,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1592,2025-01-14 05:23:52.487000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1593,2025-01-14 05:19:49.887000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1594,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1595,2025-01-14 05:16:52.213000,11,0,0,PR11 - ul. Ślężna-Kamienna
1596,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1597,2025-01-14 05:28:14.713000,80,2,0,PR06 - ul. Kosmonautów-Boguszowska
1598,2025-01-14 04:50:25.170000,159,0,0,PR08 - ul. Opolska-Głubczycka
1599,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1600,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1601,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1602,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1603,2025-01-14 05:23:52.487000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1604,2025-01-14 05:19:49.887000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1605,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1606,2025-01-14 05:32:49.617000,9,1,0,PR11 - ul. Ślężna-Kamienna
1607,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1608,2025-01-14 05:28:14.713000,80,0,0,PR06 - ul. Kosmonautów-Boguszowska
1609,2025-01-14 05:34:32.400000,158,1,0,PR08 - ul. Opolska-Głubczycka
1610,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1611,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1612,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1613,2025-01-14 06:34:56.987000,22,8,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1614,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1615,2025-01-14 06:31:19.497000,95,0,3,PR01B - Psie Pole - Stacja PKP parking nr 3
1616,2025-01-14 06:31:21.290000,52,1,0,PR03A - Grabiszyn południe
1617,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1618,2025-01-14 06:26:16.960000,74,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1619,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1620,2025-01-14 06:26:58.227000,9,0,0,PR09 - ul. Opolska-Karwińska
1621,2025-01-14 06:32:39.557000,67,1,0,PR06 - ul. Kosmonautów-Boguszowska
1622,2025-01-14 06:33:33.263000,154,1,0,PR08 - ul. Opolska-Głubczycka
1623,2025-01-14 06:31:25.990000,39,1,0,PR05 - ul. Bardzka-Świeradowska
1624,2025-01-14 06:20:13.780000,-291,0,0,PR15 - ul. Kamiennogórska
1625,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1626,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1627,2025-01-14 08:58:33.980000,106,3,3,PR01B - Psie Pole - Stacja PKP parking nr 3
1628,2025-01-14 08:55:55.023000,30,1,0,PR03A - Grabiszyn południe
1629,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1630,2025-01-14 08:58:10.797000,41,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1631,2025-01-14 08:59:48.137000,-2,1,0,PR11 - ul. Ślężna-Kamienna
1632,2025-01-14 08:51:56.130000,24,0,0,PR06 - ul. Kosmonautów-Boguszowska
1633,2025-01-14 08:52:14.853000,136,0,0,PR08 - ul. Opolska-Głubczycka
1634,2025-01-14 08:13:21.213000,35,0,0,PR05 - ul. Bardzka-Świeradowska
1635,2025-01-14 08:27:15.757000,-293,0,0,PR15 - ul. Kamiennogórska
1636,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
